timestamp,x,y
2025-01-21 17:15:44.031188 +09:00,373,254
2025-01-21 17:15:44.032458 +09:00,373,254
2025-01-21 17:15:44.033756 +09:00,373,254
2025-01-21 17:15:44.035025 +09:00,378,263
2025-01-21 17:15:44.036303 +09:00,378,263
2025-01-21 17:15:44.037576 +09:00,378,263
2025-01-21 17:15:44.038846 +09:00,378,263
2025-01-21 17:15:44.040117 +09:00,378,263
2025-01-21 17:15:44.041390 +09:00,378,263
2025-01-21 17:15:44.042481 +09:00,378,263
2025-01-21 17:15:44.043760 +09:00,380,268
2025-01-21 17:15:44.045037 +09:00,380,268
2025-01-21 17:15:44.046313 +09:00,380,268
2025-01-21 17:15:44.047580 +09:00,380,268
2025-01-21 17:15:44.048856 +09:00,380,268
2025-01-21 17:15:44.050128 +09:00,380,268
2025-01-21 17:15:44.051405 +09:00,385,277
2025-01-21 17:15:44.052678 +09:00,385,277
2025-01-21 17:15:44.053956 +09:00,385,277
2025-01-21 17:15:44.055243 +09:00,385,277
2025-01-21 17:15:44.056511 +09:00,385,277
2025-01-21 17:15:44.057783 +09:00,385,277
2025-01-21 17:15:44.059065 +09:00,385,277
2025-01-21 17:15:44.060334 +09:00,389,286
2025-01-21 17:15:44.061602 +09:00,389,286
2025-01-21 17:15:44.062881 +09:00,389,286
2025-01-21 17:15:44.064157 +09:00,389,286
2025-01-21 17:15:44.065427 +09:00,389,286
2025-01-21 17:15:44.066702 +09:00,389,286
2025-01-21 17:15:44.067977 +09:00,392,295
2025-01-21 17:15:44.069259 +09:00,392,295
2025-01-21 17:15:44.070539 +09:00,392,295
2025-01-21 17:15:44.071821 +09:00,392,295
2025-01-21 17:15:44.073096 +09:00,392,295
2025-01-21 17:15:44.074362 +09:00,392,295
2025-01-21 17:15:44.075634 +09:00,392,295
2025-01-21 17:15:44.076904 +09:00,396,304
2025-01-21 17:15:44.078172 +09:00,396,304
2025-01-21 17:15:44.079441 +09:00,396,304
2025-01-21 17:15:44.080710 +09:00,396,304
2025-01-21 17:15:44.081975 +09:00,396,304
2025-01-21 17:15:44.083238 +09:00,396,304
2025-01-21 17:15:44.084505 +09:00,396,304
2025-01-21 17:15:44.085770 +09:00,400,314
2025-01-21 17:15:44.087039 +09:00,400,314
2025-01-21 17:15:44.088310 +09:00,400,314
2025-01-21 17:15:44.089582 +09:00,400,314
2025-01-21 17:15:44.090853 +09:00,400,314
2025-01-21 17:15:44.092124 +09:00,400,314
2025-01-21 17:15:44.093389 +09:00,404,323
2025-01-21 17:15:44.094653 +09:00,404,323
2025-01-21 17:15:44.095929 +09:00,404,323
2025-01-21 17:15:44.097214 +09:00,404,323
2025-01-21 17:15:44.098489 +09:00,404,323
2025-01-21 17:15:44.099759 +09:00,406,332
2025-01-21 17:15:44.101036 +09:00,406,332
2025-01-21 17:15:44.102362 +09:00,406,332
2025-01-21 17:15:44.103639 +09:00,406,332
2025-01-21 17:15:44.104915 +09:00,406,332
2025-01-21 17:15:44.106187 +09:00,406,332
2025-01-21 17:15:44.107461 +09:00,406,332
2025-01-21 17:15:44.108761 +09:00,406,332
2025-01-21 17:15:44.110030 +09:00,409,340
2025-01-21 17:15:44.111300 +09:00,409,340
2025-01-21 17:15:44.112575 +09:00,409,340
2025-01-21 17:15:44.113852 +09:00,409,340
2025-01-21 17:15:44.115117 +09:00,409,340
2025-01-21 17:15:44.116399 +09:00,415,355
2025-01-21 17:15:44.117677 +09:00,415,355
2025-01-21 17:15:44.118947 +09:00,415,355
2025-01-21 17:15:44.120218 +09:00,415,355
2025-01-21 17:15:44.121486 +09:00,415,355
2025-01-21 17:15:44.122764 +09:00,415,355
2025-01-21 17:15:44.124036 +09:00,415,355
2025-01-21 17:15:44.125312 +09:00,415,355
2025-01-21 17:15:44.126582 +09:00,416,360
2025-01-21 17:15:44.127849 +09:00,416,360
2025-01-21 17:15:44.129123 +09:00,416,360
2025-01-21 17:15:44.130411 +09:00,416,360
2025-01-21 17:15:44.131696 +09:00,418,370
2025-01-21 17:15:44.132982 +09:00,418,370
2025-01-21 17:15:44.134269 +09:00,418,370
2025-01-21 17:15:44.135556 +09:00,418,370
2025-01-21 17:15:44.136841 +09:00,418,370
2025-01-21 17:15:44.138129 +09:00,418,370
2025-01-21 17:15:44.139411 +09:00,418,370
2025-01-21 17:15:44.140684 +09:00,420,380
2025-01-21 17:15:44.141950 +09:00,420,380
2025-01-21 17:15:44.143220 +09:00,420,380
2025-01-21 17:15:44.144487 +09:00,420,380
2025-01-21 17:15:44.145757 +09:00,420,380
2025-01-21 17:15:44.147040 +09:00,420,380
2025-01-21 17:15:44.148313 +09:00,422,390
2025-01-21 17:15:44.149587 +09:00,422,390
2025-01-21 17:15:44.150871 +09:00,422,390
2025-01-21 17:15:44.152159 +09:00,422,390
2025-01-21 17:15:44.153445 +09:00,422,390
2025-01-21 17:15:44.154717 +09:00,422,390
2025-01-21 17:15:44.155991 +09:00,423,399
2025-01-21 17:15:44.157267 +09:00,423,399
2025-01-21 17:15:44.158533 +09:00,423,399
2025-01-21 17:15:44.159814 +09:00,423,399
2025-01-21 17:15:44.161089 +09:00,423,399
2025-01-21 17:15:44.162365 +09:00,423,399
2025-01-21 17:15:44.163649 +09:00,423,399
2025-01-21 17:15:44.164927 +09:00,424,410
2025-01-21 17:15:44.166203 +09:00,424,410
2025-01-21 17:15:44.167491 +09:00,424,410
2025-01-21 17:15:44.168766 +09:00,424,410
2025-01-21 17:15:44.170046 +09:00,424,410
2025-01-21 17:15:44.171331 +09:00,424,410
2025-01-21 17:15:44.172608 +09:00,425,420
2025-01-21 17:15:44.173875 +09:00,425,420
2025-01-21 17:15:44.175144 +09:00,425,420
2025-01-21 17:15:44.176412 +09:00,425,420
2025-01-21 17:15:44.177693 +09:00,425,420
2025-01-21 17:15:44.178977 +09:00,425,420
2025-01-21 17:15:44.180258 +09:00,426,430
2025-01-21 17:15:44.181546 +09:00,426,430
2025-01-21 17:15:44.182820 +09:00,426,430
2025-01-21 17:15:44.184096 +09:00,426,430
2025-01-21 17:15:44.185383 +09:00,426,430
2025-01-21 17:15:44.186656 +09:00,426,430
2025-01-21 17:15:44.187931 +09:00,426,430
2025-01-21 17:15:44.189209 +09:00,426,440
2025-01-21 17:15:44.190488 +09:00,426,440
2025-01-21 17:15:44.191762 +09:00,426,440
2025-01-21 17:15:44.193030 +09:00,426,440
2025-01-21 17:15:44.194297 +09:00,426,440
2025-01-21 17:15:44.195574 +09:00,426,440
2025-01-21 17:15:44.196845 +09:00,426,448
2025-01-21 17:15:44.198123 +09:00,426,448
2025-01-21 17:15:44.199409 +09:00,426,448
2025-01-21 17:15:44.200682 +09:00,426,448
2025-01-21 17:15:44.201960 +09:00,426,448
2025-01-21 17:15:44.203244 +09:00,426,448
2025-01-21 17:15:44.204516 +09:00,426,457
2025-01-21 17:15:44.205791 +09:00,426,457
2025-01-21 17:15:44.207062 +09:00,426,457
2025-01-21 17:15:44.208327 +09:00,426,457
2025-01-21 17:15:44.209602 +09:00,426,457
2025-01-21 17:15:44.210889 +09:00,426,457
2025-01-21 17:15:44.212172 +09:00,426,457
2025-01-21 17:15:44.213455 +09:00,426,465
2025-01-21 17:15:44.214738 +09:00,426,465
2025-01-21 17:15:44.216020 +09:00,426,465
2025-01-21 17:15:44.217302 +09:00,426,465
2025-01-21 17:15:44.218587 +09:00,426,465
2025-01-21 17:15:44.219865 +09:00,426,465
2025-01-21 17:15:44.221138 +09:00,426,474
2025-01-21 17:15:44.222405 +09:00,426,474
2025-01-21 17:15:44.223676 +09:00,426,474
2025-01-21 17:15:44.224950 +09:00,426,474
2025-01-21 17:15:44.226228 +09:00,426,474
2025-01-21 17:15:44.227506 +09:00,426,474
2025-01-21 17:15:44.228785 +09:00,424,482
2025-01-21 17:15:44.230064 +09:00,424,482
2025-01-21 17:15:44.231344 +09:00,424,482
2025-01-21 17:15:44.232625 +09:00,424,482
2025-01-21 17:15:44.233909 +09:00,424,482
2025-01-21 17:15:44.235194 +09:00,424,482
2025-01-21 17:15:44.236483 +09:00,424,482
2025-01-21 17:15:44.237767 +09:00,422,490
2025-01-21 17:15:44.239052 +09:00,422,490
2025-01-21 17:15:44.240336 +09:00,422,490
2025-01-21 17:15:44.241621 +09:00,422,490
2025-01-21 17:15:44.242905 +09:00,422,490
2025-01-21 17:15:44.244187 +09:00,422,490
2025-01-21 17:15:44.245473 +09:00,422,490
2025-01-21 17:15:44.246747 +09:00,419,496
2025-01-21 17:15:44.248018 +09:00,419,496
2025-01-21 17:15:44.249296 +09:00,419,496
2025-01-21 17:15:44.250582 +09:00,419,496
2025-01-21 17:15:44.251864 +09:00,419,496
2025-01-21 17:15:44.253136 +09:00,417,500
2025-01-21 17:15:44.254417 +09:00,417,500
2025-01-21 17:15:44.255701 +09:00,417,500
2025-01-21 17:15:44.256975 +09:00,417,500
2025-01-21 17:15:44.258242 +09:00,417,500
2025-01-21 17:15:44.259520 +09:00,417,500
2025-01-21 17:15:44.260799 +09:00,415,506
2025-01-21 17:15:44.262085 +09:00,415,506
2025-01-21 17:15:44.263369 +09:00,415,506
2025-01-21 17:15:44.264644 +09:00,415,506
2025-01-21 17:15:44.265915 +09:00,415,506
2025-01-21 17:15:44.267183 +09:00,415,506
2025-01-21 17:15:44.268464 +09:00,415,506
2025-01-21 17:15:44.269740 +09:00,412,510
2025-01-21 17:15:44.271014 +09:00,412,510
2025-01-21 17:15:44.272303 +09:00,412,510
2025-01-21 17:15:44.273580 +09:00,412,510
2025-01-21 17:15:44.274847 +09:00,412,510
2025-01-21 17:15:44.276124 +09:00,412,510
2025-01-21 17:15:44.277395 +09:00,409,513
2025-01-21 17:15:44.278675 +09:00,409,513
2025-01-21 17:15:44.279951 +09:00,409,513
2025-01-21 17:15:44.281231 +09:00,409,513
2025-01-21 17:15:44.282518 +09:00,409,513
2025-01-21 17:15:44.283803 +09:00,409,513
2025-01-21 17:15:44.285087 +09:00,406,517
2025-01-21 17:15:44.286370 +09:00,406,517
2025-01-21 17:15:44.287653 +09:00,406,517
2025-01-21 17:15:44.288940 +09:00,406,517
2025-01-21 17:15:44.290213 +09:00,406,517
2025-01-21 17:15:44.291477 +09:00,406,517
2025-01-21 17:15:44.292752 +09:00,406,517
2025-01-21 17:15:44.294027 +09:00,404,520
2025-01-21 17:15:44.295299 +09:00,404,520
2025-01-21 17:15:44.296583 +09:00,404,520
2025-01-21 17:15:44.297867 +09:00,404,520
2025-01-21 17:15:44.299153 +09:00,404,520
2025-01-21 17:15:44.300426 +09:00,404,520
2025-01-21 17:15:44.301693 +09:00,401,524
2025-01-21 17:15:44.302970 +09:00,401,524
2025-01-21 17:15:44.304247 +09:00,401,524
2025-01-21 17:15:44.305523 +09:00,401,524
2025-01-21 17:15:44.306794 +09:00,401,524
2025-01-21 17:15:44.308058 +09:00,401,524
2025-01-21 17:15:44.309335 +09:00,401,524
2025-01-21 17:15:44.310607 +09:00,398,527
2025-01-21 17:15:44.311887 +09:00,398,527
2025-01-21 17:15:44.313170 +09:00,398,527
2025-01-21 17:15:44.314454 +09:00,398,527
2025-01-21 17:15:44.315741 +09:00,398,527
2025-01-21 17:15:44.317024 +09:00,398,527
2025-01-21 17:15:44.318297 +09:00,394,531
2025-01-21 17:15:44.319576 +09:00,394,531
2025-01-21 17:15:44.320861 +09:00,394,531
2025-01-21 17:15:44.322135 +09:00,394,531
2025-01-21 17:15:44.323403 +09:00,394,531
2025-01-21 17:15:44.324674 +09:00,394,531
2025-01-21 17:15:44.325957 +09:00,394,531
2025-01-21 17:15:44.327230 +09:00,390,535
2025-01-21 17:15:44.328513 +09:00,390,535
2025-01-21 17:15:44.329801 +09:00,390,535
2025-01-21 17:15:44.331086 +09:00,390,535
2025-01-21 17:15:44.332373 +09:00,390,535
2025-01-21 17:15:44.333658 +09:00,390,535
2025-01-21 17:15:44.334935 +09:00,385,539
2025-01-21 17:15:44.336222 +09:00,385,539
2025-01-21 17:15:44.337502 +09:00,385,539
2025-01-21 17:15:44.338772 +09:00,385,539
2025-01-21 17:15:44.340037 +09:00,385,539
2025-01-21 17:15:44.341301 +09:00,385,539
2025-01-21 17:15:44.342577 +09:00,385,539
2025-01-21 17:15:44.343848 +09:00,380,542
2025-01-21 17:15:44.345124 +09:00,380,542
2025-01-21 17:15:44.346411 +09:00,380,542
2025-01-21 17:15:44.347686 +09:00,380,542
2025-01-21 17:15:44.348791 +09:00,380,542
2025-01-21 17:15:44.350074 +09:00,375,546
2025-01-21 17:15:44.351357 +09:00,375,546
2025-01-21 17:15:44.352646 +09:00,375,546
2025-01-21 17:15:44.353918 +09:00,375,546
2025-01-21 17:15:44.355197 +09:00,375,546
2025-01-21 17:15:44.356478 +09:00,375,546
2025-01-21 17:15:44.357744 +09:00,375,546
2025-01-21 17:15:44.359026 +09:00,375,546
2025-01-21 17:15:44.360299 +09:00,369,550
2025-01-21 17:15:44.361578 +09:00,369,550
2025-01-21 17:15:44.362861 +09:00,369,550
2025-01-21 17:15:44.364147 +09:00,369,550
2025-01-21 17:15:44.365433 +09:00,369,550
2025-01-21 17:15:44.366707 +09:00,362,554
2025-01-21 17:15:44.367987 +09:00,362,554
2025-01-21 17:15:44.369271 +09:00,362,554
2025-01-21 17:15:44.370555 +09:00,362,554
2025-01-21 17:15:44.371838 +09:00,362,554
2025-01-21 17:15:44.373110 +09:00,362,554
2025-01-21 17:15:44.374384 +09:00,354,557
2025-01-21 17:15:44.375655 +09:00,354,557
2025-01-21 17:15:44.376934 +09:00,354,557
2025-01-21 17:15:44.378222 +09:00,354,557
2025-01-21 17:15:44.379510 +09:00,354,557
2025-01-21 17:15:44.380797 +09:00,354,557
2025-01-21 17:15:44.382081 +09:00,354,557
2025-01-21 17:15:44.383355 +09:00,345,560
2025-01-21 17:15:44.384636 +09:00,345,560
2025-01-21 17:15:44.385922 +09:00,345,560
2025-01-21 17:15:44.387206 +09:00,345,560
